country_name,country_code,indicator_name,indicator_code,category,year,value
"Egypt, Arab Rep.",EGY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,374.357162291
Euro area,EMU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,28005.6544125883
European Union,EUU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,28880.7246255883
France,FRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,4155.407
United Kingdom,GBR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,5512.672996428
Greece,GRC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,23.993
India,IND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,1893.8815
Iraq,IRQ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,0.9519664068
Italy,ITA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,1083.244836
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,144.211200649
Kuwait,KWT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,223.005444
Lebanon,LBN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,45.558
Oman,OMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,425.202175
Qatar,QAT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,9206.16533
Saudi Arabia,SAU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,833.991
Turkiye,TUR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,3493.930482468
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,38657.919041
World,WLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2016,195588.275094034
United Arab Emirates,ARE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,16616.24461
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,1982.586170817
Bahrain,BHR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,390.39
Canada,CAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,2840.9851350232
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,23323.6147
Germany,DEU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,7901.65234423
"Egypt, Arab Rep.",EGY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,403.828739
Euro area,EMU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,31281.2670635479
European Union,EUU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,32295.7002135479
France,FRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,4260.597
United Kingdom,GBR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,5915.641
Greece,GRC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,23.525
India,IND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,2407.098107
Iraq,IRQ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,15.587857428
Italy,ITA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,1437.245062
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,158.95506
Kuwait,KWT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,309.864884
Lebanon,LBN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,53.387
Oman,OMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,434.92173
Qatar,QAT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,10970.08988
Saudi Arabia,SAU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,867.640758
Turkiye,TUR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,4800.237745146
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,41591.551767
World,WLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2017,213628.647172062
United Arab Emirates,ARE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,15962.90443
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,2027.63710989603
Bahrain,BHR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,420.98375
Canada,CAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,2482.0
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,25256.2071
Germany,DEU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,7969.86364
"Egypt, Arab Rep.",EGY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,437.625328
Euro area,EMU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,31432.8952796518
European Union,EUU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,32723.3196496518
France,FRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,4443.789
United Kingdom,GBR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,6198.37
Greece,GRC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,21.909
India,IND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,2703.96417383
Iraq,IRQ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,16.199317
Italy,ITA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,1418.004731
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,175.8386
Kuwait,KWT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,392.363053
Lebanon,LBN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,56.569
Oman,OMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,510.425983
Qatar,QAT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,12666.7094
Saudi Arabia,SAU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,1085.47
Turkiye,TUR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,5949.212205544
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,42985.299596
World,WLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2018,222156.700779335
United Arab Emirates,ARE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,14765.5995814573
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,1931.1555305
Bahrain,BHR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,311.15413
Canada,CAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,3109.04305844707
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,25394.5878
Germany,DEU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,7763.61921423928
"Egypt, Arab Rep.",EGY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,483.4138791
Euro area,EMU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,31157.4144194713
European Union,EUU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,32487.0026311868
France,FRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,4522.586
United Kingdom,GBR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,5851.19
Greece,GRC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,23.90576
India,IND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,1938.232596
Iraq,IRQ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,0.0
Italy,ITA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,1344.955151
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,153.56892
Kuwait,KWT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,364.649349
Lebanon,LBN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,51.70094
Oman,OMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,566.923
Qatar,QAT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,12739.81097
Saudi Arabia,SAU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,2043.245359
Turkiye,TUR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,6815.50975
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,42498.262662
World,WLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2019,219524.447845005
United Arab Emirates,ARE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,12171.5568
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,1316.50942
Bahrain,BHR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,191.96251
Canada,CAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,2306.166349
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,19264.2436
Germany,DEU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,9166.3712826
"Egypt, Arab Rep.",EGY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,438.908903264
Euro area,EMU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,26850.5684129143
European Union,EUU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,27300.7565480053
France,FRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,2467.943
United Kingdom,GBR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,3667.467
Greece,GRC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,10.09844
India,IND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,875.122843
Italy,ITA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,978.76063
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,74.66289
Kuwait,KWT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,119.717272
Lebanon,LBN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,19.11662
Oman,OMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,51.918137
Qatar,QAT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,13543.50932
Saudi Arabia,SAU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,581.5205976
Turkiye,TUR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,6870.46874
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,40793.094662
World,WLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2020,182526.184876548
United Arab Emirates,ARE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,15300.72918
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,1244.7647
Bahrain,BHR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,523.2992
Canada,CAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,3240.0
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,20961.2116
Germany,DEU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,11533.04853603
"Egypt, Arab Rep.",EGY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,589.483009
Euro area,EMU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,33884.029326724
European Union,EUU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,34449.730445731
France,FRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,4107.03
United Kingdom,GBR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,4097.09
Greece,GRC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,12.4593
India,IND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,907.929041
Italy,ITA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,1150.691582
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,103.32204
Kuwait,KWT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,200.1616
Lebanon,LBN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,22.23564
Oman,OMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,254.45727
Qatar,QAT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,15861.65425
Saudi Arabia,SAU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,678.56349068879
Turkiye,TUR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,9338.328585454
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,46004.645648
World,WLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2021,219227.32846961
United Arab Emirates,ARE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,12994.52127
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,1196.58506186
Bahrain,BHR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,899.09347
Canada,CAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,3097.628821
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,18964.4442
Germany,DEU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,12857.217948
"Egypt, Arab Rep.",EGY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,512.368573
Euro area,EMU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,34277.940625526
European Union,EUU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,35042.905774526
France,FRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,4090.1
United Kingdom,GBR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,4019.826
Greece,GRC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,18.188
India,IND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,1462.126148332
Italy,ITA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,1587.2563751
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,120.73564
Kuwait,KWT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,261.901728
Lebanon,LBN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,36.227
Oman,OMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,281.59516
Qatar,QAT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,14087.18535
Saudi Arabia,SAU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,1438.61450068
Turkiye,TUR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,8421.527714636
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,45972.789122
World,WLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2022,202493.42146133
United Arab Emirates,ARE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,13566.15894
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,1188.14685942814
Bahrain,BHR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,895.44023
Canada,CAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,2036.406681
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,26170.3716
Germany,DEU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,12766.528681
"Egypt, Arab Rep.",EGY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,492.65497
Euro area,EMU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,33358.8291940564
European Union,EUU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,34175.0390395104
France,FRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,4301.69
United Kingdom,GBR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,4413.895
Greece,GRC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,16.0232
India,IND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,1806.986382
Italy,ITA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,1120.9870294
Jordan,JOR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,110.05604
Kuwait,KWT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,331.172382
Lebanon,LBN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,34.39593
Oman,OMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,542.341
Qatar,QAT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,13926.596836363
Saudi Arabia,SAU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,1036.791068
Turkiye,TUR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,8367.297795
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,42762.858703
World,WLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,transport,2023,213781.672499153
Australia,AUS,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,106195.0
China,CHN,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,1304950.0
Germany,DEU,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,70500.0
"Egypt, Arab Rep.",EGY,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,2830.0
Euro area,EMU,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,7941.0
European Union,EUU,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,8944.0
France,FRA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,46560.0
United Kingdom,GBR,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,13300.0
Greece,GRC,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,306.0
India,IND,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,249564.0
Iraq,IRQ,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,1120.0
Italy,ITA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,24050.0
Jordan,JOR,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,transport,1995,706.0
